vignette_name,generation_number,generation_time,response,reflection_score,id
concert,4,18270,I could ditch my friends.,17,5b97f8988ae8150001c7a887
gas,0,11246,I could drive the woman.,85,5b97f8988ae8150001c7a887
gas,1,17374,I could pay for a cab ride for the woman.,80,5b97f8988ae8150001c7a887
gas,2,15366,I could tell the woman no.,45,5b97f8988ae8150001c7a887
gas,3,40686,I could ignore the woman.,62,5b97f8988ae8150001c7a887
mother,0,11127,I could look for a new apartment.,60,5b97f8988ae8150001c7a887
mother,1,24662,I could talk to my other family members and see what they can do.,76,5b97f8988ae8150001c7a887
mother,2,25133,I could try and make my current apartment work.,68,5b97f8988ae8150001c7a887
mother,3,15110,I could see if there is any assistance available from the government.,75,5b97f8988ae8150001c7a887
mother,4,54614,I can live with my dad at his place.,41,5b97f8988ae8150001c7a887
mother,5,44630,I could take out a loan.,66,5b97f8988ae8150001c7a887
store,0,24582,I could lock the store when I have to leave.,37,5b97f8988ae8150001c7a887
store,1,16038,I could see if another co-worker is available.,72,5b97f8988ae8150001c7a887
store,2,22438,I could see if the court appointment can be delayed.,67,5b97f8988ae8150001c7a887
store,3,209662,I could keep calling my boss.,57,5b97f8988ae8150001c7a887
store,4,20166,I could quit my job.,16,5b97f8988ae8150001c7a887
store,5,47389,I could skip my court appointment.,4,5b97f8988ae8150001c7a887
ring,0,10678,I could tell my sister what happened.,64,5b97f8988ae8150001c7a887
ring,1,9262,I could call the taxi company.,83,5b97f8988ae8150001c7a887
ring,2,41038,I could skip the wedding.,7,5b97f8988ae8150001c7a887
ring,3,38158,I can try and find a different ring.,71,5b97f8988ae8150001c7a887
ring,4,69518,I can explain what happened.,76,5b97f8988ae8150001c7a887
ring,5,18685,I could try and blame someone else.,19,5b97f8988ae8150001c7a887
medication,0,15279,I could try and come up with a fundraiser.,73,5b97f8988ae8150001c7a887
medication,1,20806,I could talk with the insurance company.,82,5b97f8988ae8150001c7a887
medication,2,15710,I could talk with the doctor and find alternative treatment.,65,5b97f8988ae8150001c7a887
medication,3,26454,"I could try and get a loan to pay for the treatment,",35,5b97f8988ae8150001c7a887
medication,4,50534,I could try and talk to the hospital and see if they can work with me.,82,5b97f8988ae8150001c7a887
medication,5,62581,I could talk to other family members and see if they have money.,86,5b97f8988ae8150001c7a887
bakery,1,29062,I could let the other coworkers work overtime.,20,5b97f8988ae8150001c7a887
bakery,2,15206,I could use my own money to make up the difference.,35,5b97f8988ae8150001c7a887
bakery,3,16438,I can try and talk to the manager.,59,5b97f8988ae8150001c7a887
bakery,4,45413,I could fudge the numbers so they are accurate.,5,5b97f8988ae8150001c7a887
bakery,5,90285,I could see if there was a mistake with the accounting.,62,5b97f8988ae8150001c7a887
arizona,0,25055,I could keep trying to get my friends arm out.,74,5b97f8988ae8150001c7a887
arizona,1,17534,I could leave my friend and try get cell phone service.,94,5b97f8988ae8150001c7a887
arizona,2,16830,I could wait with my friend until other people come.,61,5b97f8988ae8150001c7a887
arizona,3,19565,I could keep trying to get cell phone service.,74,5b97f8988ae8150001c7a887
arizona,4,121229,I could look for a way to get my friends arm out with different items I have.,80,5b97f8988ae8150001c7a887
arizona,5,60685,I could drink the water and keep helping my friend.,82,5b97f8988ae8150001c7a887
summer,0,12518,I could break a window.,60,5b97f8988ae8150001c7a887
summer,1,20926,I could call the police.,85,5b97f8988ae8150001c7a887
summer,2,55806,I could go in the mall and see if an announcement can be made to alert the owner.,81,5b97f8988ae8150001c7a887
summer,3,28886,I could see if the door is unlocked.,68,5b97f8988ae8150001c7a887
summer,4,28534,I could ignore the dog.,13,5b97f8988ae8150001c7a887
summer,5,30533,I could wait by the car until the owner comes.,19,5b97f8988ae8150001c7a887
arizona,0,42819,Walk further to get a signal. Try to shade my friend. Make sure they have water/find water.,100,599da50e17c03c000151b18b
arizona,1,6442,Go for help.,76,599da50e17c03c000151b18b
arizona,2,12816,Be willing to break  their arm.,46,599da50e17c03c000151b18b
arizona,3,23321,Find something slippery - to help her arm release.,82,599da50e17c03c000151b18b
arizona,4,15686,Text for help - sometimes they go through.,46,599da50e17c03c000151b18b
arizona,5,29277,Help her lift up - might help her get their arm out.,90,599da50e17c03c000151b18b
summer,0,7608,Call local authorites.,54,599da50e17c03c000151b18b
summer,1,12327,Contact parking lot security.,79,599da50e17c03c000151b18b
summer,2,11217,Try all doors to see if any open.,92,599da50e17c03c000151b18b
summer,3,5465,Break window.,100,599da50e17c03c000151b18b
summer,4,23424,Give the the dog water.,100,599da50e17c03c000151b18b
summer,5,6242,Find water for the dog.,77,599da50e17c03c000151b18b
store,0,7640,Call another employee.,66,599da50e17c03c000151b18b
store,1,13898,Miss court appointment.,43,599da50e17c03c000151b18b
store,2,7671,Lock up location and leave.,66,599da50e17c03c000151b18b
store,3,9343,Show up late to court.,38,599da50e17c03c000151b18b
store,4,8119,Call the courthouse/lawyer.,55,599da50e17c03c000151b18b
store,5,10399,Find a replacement.,70,599da50e17c03c000151b18b
ring,0,22521,Pretend to pull it out and whisper the problem to the groom.,90,599da50e17c03c000151b18b
ring,1,24903,Makeshift a replacement - florist wire etc.,95,599da50e17c03c000151b18b
ring,2,7883,Cry and run away.,1,599da50e17c03c000151b18b
ring,3,9741,Appoligize.,62,599da50e17c03c000151b18b
ring,4,6354,Tell the offical.,77,599da50e17c03c000151b18b
bakery,0,15867,Talk to the manager about where the money could have gone.,64,599da50e17c03c000151b18b
bakery,1,16477,Explain to the manager that punishing everyone is not helpful.,59,599da50e17c03c000151b18b
bakery,2,12225,Re-count. Maybe the money is there.,86,599da50e17c03c000151b18b
bakery,3,11461,Look in alternate place for the missing money.,97,599da50e17c03c000151b18b
bakery,4,13977,Pretend nothing happened.,16,599da50e17c03c000151b18b
bakery,5,11879,Quit my job.,0,599da50e17c03c000151b18b
mother,0,5459,Make room.,65,599da50e17c03c000151b18b
mother,1,8255,Call local senior support services.,58,599da50e17c03c000151b18b
mother,2,7380,Ask other relatives for help.,32,599da50e17c03c000151b18b
mother,3,7594,Look for a bigger apartment.,93,599da50e17c03c000151b18b
mother,4,9967,Ask neighbors for help.,60,599da50e17c03c000151b18b
mother,5,10085,Leave him to his own devices.,5,599da50e17c03c000151b18b
class,0,14981,"Explain to the teacher what happened. ",65,599da50e17c03c000151b18b
class,1,9581,Call mom ask her to bring it.,60,599da50e17c03c000151b18b
class,2,8719,Do it again really fast.,54,599da50e17c03c000151b18b
class,3,5892,Ask for an extension.,77,599da50e17c03c000151b18b
class,4,7538,Nothing just take the hit.,37,599da50e17c03c000151b18b
class,5,11761,Blame the teacher.,9,599da50e17c03c000151b18b
concert,0,8390,Not go find something else to do.,54,599da50e17c03c000151b18b
concert,2,14969,Ask the even manager if there is anyway they can look it up.,98,599da50e17c03c000151b18b
concert,3,9162,Buy another ticket at the event.,55,599da50e17c03c000151b18b
concert,4,4290,Sneak in.,39,599da50e17c03c000151b18b
concert,5,7548,Cry about it in the parking lot.,14,599da50e17c03c000151b18b
gas,0,7632,Give her a ride.,19,599da50e17c03c000151b18b
gas,2,7817,Tell her no - go away.,42,599da50e17c03c000151b18b
gas,3,16657,Find the station manager or security and report it.,49,599da50e17c03c000151b18b
gas,4,8122,Suggest she ask someone else.,58,599da50e17c03c000151b18b
gas,5,9721,Use a stun gun on her.,15,599da50e17c03c000151b18b
medication,0,12310,Call the drug maker - see if they can help.,55,599da50e17c03c000151b18b
medication,1,5993,Use a credit card.,47,599da50e17c03c000151b18b
medication,2,12344,Ask the pharmacist if they can help.,72,599da50e17c03c000151b18b
medication,3,8666,Ask other people in line if they can help.,47,599da50e17c03c000151b18b
medication,4,4937,Try go-fund me.,48,599da50e17c03c000151b18b
medication,5,12376,Ask neighbors or family if they can help.,68,599da50e17c03c000151b18b
concert,0,15406,pay for his ticket,67,5eb983034987d1074b5232ce
concert,1,12269,get him another ticket,65,5eb983034987d1074b5232ce
concert,2,24154,go to the concert without him,1,5eb983034987d1074b5232ce
concert,3,12090,neither one of them go,55,5eb983034987d1074b5232ce
concert,5,45337,"wait for him to run home and get his ticket ",45,5eb983034987d1074b5232ce
class,0,17760,call her and have her bring it to school,67,5eb983034987d1074b5232ce
class,2,25645,talk with your teacher about it,69,5eb983034987d1074b5232ce
class,3,39876,ask if I can please bring it in tomorrow,67,5eb983034987d1074b5232ce
class,4,65250,"if possible, run home to find it",70,5eb983034987d1074b5232ce
class,5,28899,"take an incomplete ",18,5eb983034987d1074b5232ce
medication,0,16593,talk to the health care provider,98,5eb983034987d1074b5232ce
medication,1,16646,try and take out a quick loan,42,5eb983034987d1074b5232ce
medication,2,8815,put on creditcard,70,5eb983034987d1074b5232ce
medication,3,30250,"ask for another form of medication ",75,5eb983034987d1074b5232ce
medication,4,22380,"talk to welfare ",57,5eb983034987d1074b5232ce
medication,5,65919,ask family members for help,82,5eb983034987d1074b5232ce
gas,0,19633,depends on if I could trust this lady,76,5eb983034987d1074b5232ce
gas,1,14155,give her a ride,83,5eb983034987d1074b5232ce
gas,2,12606,call a cab for her,53,5eb983034987d1074b5232ce
gas,3,17506,let her use my phone to call someone,68,5eb983034987d1074b5232ce
gas,5,48317,ask for gas money,31,5eb983034987d1074b5232ce
bakery,0,10604,repay what amount is missing,72,5eb983034987d1074b5232ce
bakery,1,13067,talk to the manager about it,64,5eb983034987d1074b5232ce
bakery,2,30190,"make entire shift to make up amount missing ",0,5eb983034987d1074b5232ce
bakery,3,45646,"agree to work for nothing until amount is paid ",76,5eb983034987d1074b5232ce
bakery,4,50575,deal with what ever the manager says,85,5eb983034987d1074b5232ce
bakery,5,59085,"write a check for the missing amount ",73,5eb983034987d1074b5232ce
mother,0,8754,move in with him,58,5eb983034987d1074b5232ce
mother,1,29436,sell his place and get something that workx,55,5eb983034987d1074b5232ce
mother,2,21661,sell fathers house to pay for retirement house,57,5eb983034987d1074b5232ce
mother,3,16557,"talk to welfare ",90,5eb983034987d1074b5232ce
mother,5,28985,"check out assistant living for him ",71,5eb983034987d1074b5232ce
ring,0,24928,call the taxi company and explain what happened,91,5eb983034987d1074b5232ce
ring,1,12957,track down the same taxi,74,5eb983034987d1074b5232ce
ring,2,12575,tell the bride and groom,43,5eb983034987d1074b5232ce
ring,3,51710,"let them borrow rings till after ceremony ",30,5eb983034987d1074b5232ce
ring,4,22196,run away,9,5eb983034987d1074b5232ce
ring,5,44943,hope that the taxi person found it and contacts you,93,5eb983034987d1074b5232ce
store,0,10175,close down the diner,61,5eb983034987d1074b5232ce
store,2,29770,"call the courthouse and explain the situation  ",46,5eb983034987d1074b5232ce
store,3,22292,call another coworker in early,62,5eb983034987d1074b5232ce
store,4,27047,"miss the court appointment ",15,5eb983034987d1074b5232ce
store,5,33673,"call my lawyer ",59,5eb983034987d1074b5232ce
summer,0,6436,call police,100,5eb983034987d1074b5232ce
summer,1,14121,break the window and help dog,100,5eb983034987d1074b5232ce
summer,2,19913,call a vet place,92,5eb983034987d1074b5232ce
summer,3,24956,go into every store might the owner be in,40,5eb983034987d1074b5232ce
summer,4,13281,"do nothing ",0,5eb983034987d1074b5232ce
summer,5,20125,wait for police to show up,97,5eb983034987d1074b5232ce
arizona,0,13743,try and go get help,93,5eb983034987d1074b5232ce
arizona,1,16814,make sure sure she has a hat on,73,5eb983034987d1074b5232ce
arizona,2,22395,"shield her from hot sun ",87,5eb983034987d1074b5232ce
arizona,3,10304,try and keep her calm,61,5eb983034987d1074b5232ce
arizona,4,13386,hope that someone finds them,66,5eb983034987d1074b5232ce
arizona,5,43428,"fan her until help arrives ",37,5eb983034987d1074b5232ce
ring,0,125487,"Panic! However something productive would be to stop, tell someone what happened and that you need to step out to call the taxi company, and then go redial my number to get a hold of the taxi service letting them know I lost a wedding ring in a car at suc",96,5ed83674e7cb0a18273e9028
ring,1,73804,"I would panic and start feeling really bad about myself, shutting down unable to function. Someone might come to help me walk through the situation, getting a hold of the taxi company to let them know of a missing wedding ring.",19,5ed83674e7cb0a18273e9028
ring,2,37423,"I could pretend I was not given the ring and pin the problem on someone else, a dirty lie.",0,5ed83674e7cb0a18273e9028
ring,4,62125,"I could maybe throw up my hands and try laughing it off, being confident and straight-forward that I lost it, asking the bride and groom how they want to proceed.",0,5ed83674e7cb0a18273e9028
ring,5,72212,"I could act like nothing is amiss, too worried about the situation going South to even process I had lost their ring at the least opportune moment, ultimately leading me to walking up the aisle empty-handed with nothing certain to say.",5,5ed83674e7cb0a18273e9028
store,0,32865,"In this situation I could leave a hand-written sign on the door saying ""Closed due to Understaffing""",90,5ed83674e7cb0a18273e9028
store,1,49569,"I could skip my court appointment working overtime until my boss shows up, whenever that happens. ",0,5ed83674e7cb0a18273e9028
store,2,38984,I could leave the restaurant running with no notice and no one taking care of the store.,0,5ed83674e7cb0a18273e9028
store,3,51005,"I could keep calling my boss and leave at 7:50, hoping he picks up and leaving the store in a rush with no notice, arriving to my court-appointment exhausted and perhaps late.",6,5ed83674e7cb0a18273e9028
store,4,30869,I could call a co-worker and see if they could come in early to help cover the off-time so the shop would have someone tending.,81,5ed83674e7cb0a18273e9028
store,5,38169,"I could ask a co-worker on my night shift to stay a little later because of my court-date, offer to buy them a beer this coming weekend.",85,5ed83674e7cb0a18273e9028
bakery,0,23367,I could put money from my own wallet into the register so it would not look like anything was missing.,6,5ed83674e7cb0a18273e9028
bakery,1,32450,"I could note the money was missing to the manager, showing tough luck to my shift.",94,5ed83674e7cb0a18273e9028
bakery,2,27759,I could ask the other members of my shift if they know anything about the missing money from the register.,41,5ed83674e7cb0a18273e9028
bakery,3,16203,I could make up a lie and say I saw so-and-so steal from the register.,0,5ed83674e7cb0a18273e9028
bakery,4,33267,"I could tell the boss a suspicious amount of money is missing from the register, making all of us still work to make up for it.",60,5ed83674e7cb0a18273e9028
bakery,5,28488,"I could complain to the boss that I think someone stole from the register, making him suspicious of us and still leading to us working to make up for the lost money.",26,5ed83674e7cb0a18273e9028
gas,0,12583,I could give the woman a ride to the city.,67,5ed83674e7cb0a18273e9028
gas,1,29504,I could let her know I am not comfortable giving her a ride to the city with Covid and all.,72,5ed83674e7cb0a18273e9028
gas,3,26161,I could tell the woman I can take her some of the way but need to drop her off where our paths diverge.,56,5ed83674e7cb0a18273e9028
gas,4,10497,I could give the woman some money for a bus ticket.,51,5ed83674e7cb0a18273e9028
mother,0,10367,I could move my father in with me.,91,5ed83674e7cb0a18273e9028
mother,1,13497,I could call relatives to see if anyone else could help our situation.,86,5ed83674e7cb0a18273e9028
mother,2,43691,"I could look into government-subsidized low-incoming living arrangements ",76,5ed83674e7cb0a18273e9028
mother,4,13712,I could move somewhere else with him that would have enough room for us both.,78,5ed83674e7cb0a18273e9028
mother,5,16425,"I could try and set him up to live with a relative, assisting his move.",66,5ed83674e7cb0a18273e9028
