,vignette_name,generation_number,response,reflection_score,id
8396,13,5,Fake sick to stop the wedding and get it postponed. ,0.0,281
8397,14,1,Try to find someone else who will allow his father to live with them.,0.73,281
8398,14,2,"Nothing, and just let his father live without properly taking care of himself.",0.043333333333333335,281
8399,14,3,Try to find a woman who finds his father attractive who will take care of him at his father's home.,0.043333333333333335,281
8400,14,4,Try to find a woman who has a mental disorder that makes taking care of old men appealing to them to live with his father and take care of him.,0.016666666666666666,281
8401,14,5,Scratch a lottery ticket to make more money to afford to put his father in a retirement home. ,0.35,281
8402,15,1,Tell the passengers the supplies are limited and they need to make it a week. ,0.9633333333333334,281
8403,15,2,Lock up the supplies and hand them out himself. ,0.7333333333333333,281
8404,15,3,Lie to the passengers and say help is going to arrive sooner than it really will. ,0.09333333333333334,281
8405,15,4,Jump off the ship. ,0.016666666666666666,281
8406,15,5,Lock himself in a room and hide from the passengers. ,0.0,281
8407,16,1,"Save her urine in a water bottle, if she has one (Better Call Saul idea)",0.37666666666666665,281
8408,16,2,"Encourage Todd to save his urine in a water bottle, if he has one. ",0.37666666666666665,281
8409,16,3,Scream for help,0.8966666666666666,281
8410,16,4,Try to walk somewhere and find help,0.9166666666666666,281
8411,16,5,Consider cutting Todd's arm off,0.35,281
8412,17,1,Blow off work.,0.4166666666666667,281
8413,17,2,Blow off the court appointment. ,0.36666666666666664,281
8414,17,3,Find someone else to take over his shift. ,0.6833333333333333,281
8415,17,4,"Leave a note at work explaining the situation to his boss, and going to the court appointment.",0.8333333333333334,281
8416,17,5,Contact the court and try to get the date rescheduled. ,0.6666666666666666,281
8417,18,1,Stop and help him.,0.8,281
8418,18,2,Ignore him and keep going.,0.2,281
8419,18,3,"If she has a phone, call for help, then keep going.",0.48333333333333334,281
8420,18,4,"Wait for another competitor to arrive, then leave if they help him.",0.24,281
8421,18,5,Bring him with her the rest of the race. ,0.25333333333333335,281
8422,13,1,Run away,0.016666666666666666,282
8423,13,2,Lie and say someone else had it,0.08333333333333333,282
8424,13,3,Go buy another one,0.3333333333333333,282
8425,13,4,Tell the truth,0.9666666666666667,282
8426,13,5,Call the taxi,1.0,282
8427,14,1,Take his father in anyway.,0.97,282
8428,14,2,Go live him his dad. ,0.9566666666666667,282
8429,14,3,Get a second job,0.6933333333333334,282
8430,14,4,Ask someone to take care of his dad,0.38333333333333336,282
8431,14,5,abandon his dad,0.0,282
8432,15,1,say nothing,0.23666666666666666,282
8433,15,2,tell the truth,1.0,282
8434,15,3,tell them to remain calm,0.9966666666666667,282
8435,15,4,lie to them and say they'll be rescued soon,0.6033333333333334,282
8436,15,5,eat people,0.0,282
8437,16,1,Keep trying to help,1.0,282
8438,16,2,go get help,1.0,282
8439,16,3,just abandon him,0.0,282
8440,16,4,take a nap,0.0,282
8441,16,5,"go get water, then come back",0.97,282
8442,17,1,keep working,0.9533333333333334,282
8443,17,2,go home,0.17666666666666667,282
8444,17,3,keep calling the boss,1.0,282
8445,17,4,call another worker,1.0,282
8446,17,5,close the store,0.7533333333333333,282
8447,18,1,stop and help,1.0,282
8448,18,2,keep going,0.5633333333333334,282
8449,18,3,pick up the girl and keep going,0.9,282
8450,18,4,call someone for help,0.98,282
8451,18,5,bury her so she can't catch up,0.0,282
8452,13,1,Immediately let the couple know what happened,0.7433333333333333,283
8453,13,2,Pretend nothing is wrong,0.15666666666666668,283
8454,13,3,Get to a phone and call the cab company,0.8133333333333334,283
8455,13,4,Sneak off and avoid his sister in the future,0.05333333333333334,283
8456,13,5,Claim that he was robbed,0.19,283
8457,14,1,Move to a larger apartment and apply for eldercare assistance,0.6366666666666667,283
8458,14,2,Move in with his father,0.5,283
8459,14,3,Ask for state assistance moving his father into assisted living,0.7866666666666666,283
8460,14,4,Request help from a non-profit in getting his father care,0.44,283
8461,14,5,Get a second job and move into a place that can accommodate two people,0.5633333333333334,283
8462,15,1,ration food carefully and tell people they will be rescued soon,0.8833333333333333,283
8463,15,2,Set a working schedule for passengers to fish for more food,0.4066666666666667,283
8464,15,3,Let the passengers know the situation and let them decide what to do,0.14666666666666667,283
8465,15,4,Hoard enough food for himself and leave the rest to fend for themselves,0.17666666666666667,283
8466,15,5,"Apportion food to passengers, more to the weaker people and less to the stronger people",0.5133333333333333,283
8467,16,1,stay with todd and hope someone comes by to help,0.26,283
8468,16,2,leave todd and go look for a better cell signal,0.9333333333333333,283
8469,16,3,leave todd and go look for help,0.32666666666666666,283
8470,16,4,find higher ground and hope for a cell signal,0.9066666666666666,283
8471,16,5,give up on todd and go home,0.013333333333333334,283
8472,17,1,close the store,0.22,283
8473,17,2,miss his appointment,0.7233333333333334,283
8474,17,3,try to schedule his appointment for later in the day,0.8666666666666667,283
8475,17,4,ask a friend to stand in for him at the store,0.04,283
8476,17,5,"quit his job, leave a note for his boss and go to his appointment",0.25333333333333335,283
8477,18,1,Stay with her competitor until help arrives,0.48,283
8478,18,2,Ignore her competitor and continue racing,0.37,283
8479,18,3,Try to warm her competitor through body heat,0.45666666666666667,283
8480,18,4,Help him to her sled,0.4166666666666667,283
8481,18,5,Leave him there,0.52,283
8482,13,1,Tell the truth,1.0,284
8483,13,2,Replace the ring with a fake,0.05,284
8484,13,3,Call the taxi company,1.0,284
8485,13,4,Buy a replacement,0.7033333333333334,284
8486,13,5,Sabotage the wedding to stop it.  ,0.0,284
8487,14,1,Sell apartment and move into his parents's place,0.9333333333333333,284
8488,14,2,Kill his father,0.0,284
8489,14,3,Abandon his father to the state,0.2,284
8490,14,4,Rob a bank to pay for a retirement home,0.0,284
8491,14,5,Marry a wealthy person,0.4,284
8492,15,1,He could order food rationing,1.0,284
8493,15,2,He could throw extra people overboard,0.05,284
8494,15,3,He could kill people for food,0.0,284
8495,15,4,He could tell people to keep calm because  a person can survive without food for over a week.,0.8233333333333334,284
8496,15,5,He could have people start fishing to increase their food supply. ,0.6333333333333333,284
8497,16,1,Abandon Todd,0.23333333333333334,284
8498,16,2,Cut Todd's arm off. ,0.36666666666666664,284
8499,16,3,Kill Todd.,0.0,284
8500,16,4,Leave to get help with the intention to come back for Todd.,0.7333333333333333,284
8501,16,5,Find a place to take shelter until it's cooler and come back for Todd. ,0.55,284
8502,17,1,Skip the court appointment,0.97,284
8503,17,2,Abandon the store,0.5166666666666667,284
8504,17,3,Call the police and report his boss missing.,0.23333333333333334,284
8505,17,4,Call the court and inform them that he can't make it.,0.8333333333333334,284
8506,17,5,Ask someone to cover for him. ,0.67,284
8507,18,1,She could stop and render aid. ,1.0,284
8508,18,2,She could call for help using a phone if she has a signal.  ,0.9333333333333333,284
8509,18,3,She could ignore it and keep going (but she should not),0.016666666666666666,284
8510,18,4,She could radio the race officials and inform them of this.  ,1.0,284
8511,18,5,She could check the other racer's vital signs. ,0.8666666666666667,284
8512,13,1,Leave the wedding to try and find the ring.,0.84,285
8513,13,2,Step outside and call the taxi company.,0.62,285
8514,13,3,Stay at the wedding and do nothing.,0.26,285
8515,13,4,Leave the wedding to never be heard from again.,0.02666666666666667,285
8516,13,5,Explain the situation and hope the bride and groom understand.,0.5666666666666667,285
8517,14,1,Move his father in anyway.,0.7366666666666667,285
8518,14,2,Get a second job to support the retirement home.,0.86,285
8519,14,3,Ask relative for help.,0.9033333333333333,285
8520,14,4,Ask the general public for help through crowd funding.,0.61,285
8521,14,5,Do nothing and let his father figure it out himself.,0.07666666666666666,285
8522,15,1,Come up with a food rasioning plan.,0.8866666666666667,285
8523,15,2,Withgo food for himself so his crew can eat.,0.8433333333333334,285
8524,15,3,Come up with a action plan.,1.0,285
8525,15,4,explain to everyone the situation and ask if anyone would like to sacrafice themselves.,0.20666666666666667,285
8526,15,5,Personly select people to survive so that not everyone dies.,0.02666666666666667,285
8527,16,1,Leave him there to die.,0.043333333333333335,285
8528,16,2,Leave and go to the nearest town to get help.,0.58,285
8529,16,3,Try to find someone else near by.,0.7033333333333334,285
8530,16,4,Cut his arm off to free him.,0.24,285
8531,16,5,Try to find a place with service for her phone and call for help.,0.92,285
8532,17,1,Jeff could lock up the store and go to court.,0.6366666666666667,285
8533,17,2,Jeff could call the court and explain his situation.,0.63,285
8534,17,3,Jeff could stay at work and miss court.,0.6966666666666667,285
8535,17,4,Jeff could leave the store unlock and unattended and go to court.,0.06333333333333334,285
8536,17,5,Jeff could call another employee to come in.,0.9766666666666667,285
8537,18,1,I believe she could leave them there.,0.20333333333333334,285
8538,18,2,I believe that she could take there dogs to help her.,0.28,285
8539,18,3,I believe that she could stay behind with them to make sure they are ok .,0.81,285
8540,18,4,I believe she could load them up onto her sled and take them to safty.,0.9366666666666666,285
8541,18,5,I believe that she could take all of there gear and leave them and their dogs there.,0.08,285
8542,13,1,Call the taxi company.,0.96,286
8543,13,2,Come up with a new ring,0.8566666666666667,286
8544,13,3,Leave the ceremony,0.22,286
8545,13,4,Pretend to not know what is going on.,0.05,286
8546,13,5,Sneak out without being noticed,0.05,286
8547,14,1,Get a bigger apartment.,0.9566666666666667,286
8548,14,2,Call on siblings to take care of his father,0.7766666666666666,286
8549,14,3,Call on relatives to take his father in,0.73,286
8550,14,4,Apply for government assistance,0.9366666666666666,286
8551,14,5,Abandon his father to fend for himself.,0.06666666666666667,286
8552,15,1,Ration the food.,0.9766666666666667,286
8553,15,2,Remain calm.,1.0,286
8554,15,3,Remain in your cabins.,0.9466666666666667,286
8555,15,4,Don't go into the sun so you don't sweat.,0.9466666666666667,286
8556,15,5,Don't do much so you don't get hungry.,0.9333333333333333,286
8557,16,1,Leave Todd and go for help,0.94,286
8558,16,2,Cut Todd's arm off to free him,0.5566666666666666,286
8559,16,3,Drink some water,1.0,286
8560,16,4,Go back to make a call,0.9566666666666667,286
8561,16,5,Stay and wait for Tom to die.,0.03333333333333333,286
8562,17,1,Lock up and leave.,0.93,286
8563,17,2,Keep calling his boss,0.9466666666666667,286
8564,17,3,Leave without calling,0.6366666666666667,286
8565,17,4,Leave without locking up,0.3466666666666667,286
8566,17,5,Stay even though he'll be late.,0.7966666666666666,286
8567,18,1,Stop and help the competitor,0.93,286
8568,18,2,Keep going and win the race,0.5466666666666666,286
8569,18,3,Keep going but radio for help,0.8633333333333333,286
8570,18,4,Keep going and do nothing,0.31666666666666665,286
8571,18,5,Keep going and tell someone at the end of the race what she saw,0.38666666666666666,286
8572,13,1,Pretend to give the rings despite them not being there,0.9033333333333333,287
8573,13,2,Ask someone to borrow theirs,0.6633333333333333,287
8574,13,3,steal someone elses,0.02,287
8575,13,4,Confess outloud,0.35333333333333333,287
8576,13,5,Leave and call taxi company,0.13333333333333333,287
8577,14,1,Get a loan,0.7733333333333333,287
8578,14,2,Move in with his Father,0.9566666666666667,287
8579,14,3,Ask for help from friends/family,0.8833333333333333,287
8580,14,4,Move his father in with him anyway,0.6566666666666666,287
8581,14,5,Hire a caretaker. ,0.9566666666666667,287
8582,15,1,Get rid of crew members by throwing them overboard,0.04,287
8583,15,2,Eat crewmembers,0.0033333333333333335,287
8584,15,3,Very small meals,0.8966666666666666,287
8585,15,4,Find a way to fish for food,1.0,287
8586,15,5,Keep all food for himself,0.056666666666666664,287
8587,16,1,Leave and go get help,1.0,287
8588,16,2,Cut his arm off,0.56,287
8589,16,3,Leave him to die,0.0,287
8590,16,4,Go find water,0.7266666666666667,287
8591,16,5,Scream for help,0.6333333333333333,287
8592,17,1,Leave anyway,0.22666666666666666,287
8593,17,2,Go to court and leave a note,0.18,287
8594,17,3,Call another worker to cover,0.9966666666666667,287
8595,17,4,Leave his boss a nasty voicemail,0.013333333333333334,287
8596,17,5,Miss court,0.4066666666666667,287
8597,18,1,Stop and help,0.98,287
8598,18,2,Keep on going,0.43,287
8599,18,3,Continue on and let someone know as soon as possible,0.7533333333333333,287
8600,18,4,Run him over,0.0,287
8601,18,5,Steal his dogs,0.0,287
8602,13,1,inform his sister,0.6533333333333333,288
