"id","context","answer","Probability","Morality","Normality","response"
242,17,2,5,0,0,"Leave without saying anything."
242,17,3,15,60,25,"Stay at work."
242,17,4,80,100,90,"Text his boss and go."
242,17,5,15,50,60,"Get someone else to do his work."
242,18,1,80,100,100,"Stop to help."
242,18,2,20,0,0,"Keep running."
242,18,3,20,5,5,"Get someone else to help."
242,18,4,25,0,0,"Go to help after the race."
242,18,5,70,95,100,"Call 911."
243,13,1,50,100,95,"Speak to the clergy and try to explain."
243,13,2,60,100,95,"Get the groom involved."
243,13,3,70,100,100,"Try to call the taxi service to look for it."
243,13,4,80,100,100,"Arrange an announcement to be given to everyone about a delay."
243,13,5,10,0,1,"Blame someone else."
243,14,1,100,100,100,"Take care of father there."
243,14,2,100,100,100,"Get a job."
243,14,3,95,100,100,"Go to red cross for food."
243,14,4,100,100,100,"Ask Father what he thinks should go on."
243,14,5,90,100,100,"Pay the bills."
243,15,1,80,100,100,"Announce that there is trouble and help is on the way."
243,15,2,100,100,100,"Explain how to ration the food."
243,15,3,100,100,100,"Instruct everyone to remain calm."
243,15,4,95,100,100,"Announce that you have taken charge."
243,15,5,95,100,100,"Tell everyone they must do as instructed."
243,16,1,95,100,100,"Set out for help."
243,16,2,90,100,100,"Hydrate with snow."
243,16,3,70,100,100,"Try to set a fire."
243,16,4,20,30,0,"Stay with Todd."
243,16,5,95,100,100,"Ask Todd what he thinks about what to do."
243,17,1,10,1,1,"Miss the court appointment."
243,17,2,40,0,0,"Leave and lock up."
243,17,3,50,1,1,"Get someone to replace him."
243,17,4,5,0,0,"Just leave."
243,17,5,0,0,0,"Quit his job."
243,18,1,100,100,100,"set out for help"
243,18,2,100,100,100,"stop and assist"
243,18,3,84,100,100,"Call for help"
243,18,4,100,100,100,"Stay with them"
243,18,5,100,100,100,"Ask what can be done"
244,13,1,100,100,100,"Quietly borrow somebody else's ring but tell/signal the groom."
244,13,2,100,100,100,"Tell somebody close to him what the problem is."
244,13,3,100,100,100,"Do nothing to ruin the ceremony but gently and quickly explain when he's asked for it."
244,13,4,100,100,100,"After ceremony, call taxi company."
244,13,5,100,100,100,"Since a ring bearer is a child, just stand there and cry lol."
244,14,1,100,100,100,"Move in with his father."
244,14,2,81,81,91,"Sell his father's house and put him in a state-funded retirement home."
244,14,3,71,51,50,"Coordinate friends/neighbors to check on father during the day."
244,14,4,71,82,82,"Sell his father's house and buy/rent another house for them both."
244,14,5,81,100,100,"If all else fails, call Welfare dept. and get info from them."
244,15,1,100,100,100,"Make up some fishing lines and try for fish."
244,15,2,100,100,100,"Give passengers anything that can be used for killing fish (harpoon, knife, etc.) and get into water and hunt."
244,15,3,100,100,100,"Send up signals, maybe another boat in area."
244,15,4,91,100,100,"If there's water, they will survive, if fishing fails, just sit and wait."
244,15,5,100,100,100,"Toss blood into the water and try to knife sharks."
244,16,1,100,100,100,"Walk around near area or to top of mountain and try for a signal."
244,16,2,100,100,100,"If possible, get anything burnable in a pile and light a fire (not too close to Todd of course)."
244,16,3,100,100,100,"Walk around area and see if there's water."
244,16,4,92,100,70,"Wait for daylight and start walking back for help but having to leave Todd."
244,16,5,40,70,50,"If all else fails, cut his arm off????"
244,17,1,92,100,50,"Call court to tell them he'll be late."
244,17,2,81,51,82,"Close up the store and leave a note."
244,17,3,100,100,100,"There should be 2 people in the store working so wait for the 2nd person to show up on time."
244,17,4,100,100,100,"Call anybody else who might know where boss is."
244,17,5,0,0,0,"can't think of any other"
244,18,1,100,100,100,"Cover him with whatever she can find."
244,18,2,100,100,100,"Call 911 or race officials."
244,18,3,92,100,91,"Try to get dogs to surround him to keep him warm."
244,18,4,100,100,100,"Wait by the trail for somebody else to come by to help."
244,18,5,100,100,100,"Do not move him in case something is broken."
245,13,1,72,59,70,"should call the taxi"
245,13,2,79,67,78,"contact the dealer"
245,13,3,75,63,74,"replace another one."
245,13,4,72,63,71,"tell to everyone"
245,13,5,61,74,52,"delay the wedding"
245,14,1,40,54,63,"Have to take care of his father."
245,14,2,43,59,65,"rent a room"
245,14,3,44,49,59,"look after him"
245,14,4,65,70,44,"take more working shift"
245,14,5,65,53,59,"make sure he's okay"
245,15,1,93,68,54,"Should be calm"
245,15,2,84,87,91,"Have to convince everyone not to be afraid."
245,15,3,70,80,70,"Have to make a plan to save food."
245,15,4,85,80,90,"Have to get them in control"
245,15,5,70,81,81,"make sure everyone is safe for a week."
245,16,1,59,72,65,"try to free him for some more time"
245,16,2,89,50,57,"wait for help"
245,16,3,79,87,96,"see if someone is around"
245,16,4,55,74,66,"leave and get help"
245,16,5,50,60,74,"talk to him and make sure he's okay"
245,17,1,79,54,70,"Can leave someone in charge."
245,17,2,70,85,18,"Can close the store"
245,17,3,86,83,75,"Drive to the Owner's house"
245,17,4,87,68,88,"wait until he come."
245,17,5,30,24,24,"cancel the appointment"
245,18,1,50,59,75,"should help him"
245,18,2,44,56,46,"get help"
245,18,3,46,60,53,"inform the officials"
245,18,4,79,52,70,"make sure he's okay"
245,18,5,52,74,57,"stay with him"
246,13,1,92,50,86,"call the taxi company"
246,13,2,92,50,89,"try to track down the original taxi"
246,13,3,50,50,50,"substitute some other ring until he find the original"
246,13,4,73,50,50,"ask to pause the ceremony "
246,13,5,50,50,50,"tell them he doesnt have it"
246,14,1,50,50,68,"move into the fathers home"
246,14,2,50,50,58,"ask another family member to take care of him"
246,14,3,50,50,69,"combine finances and find a big enough place for himself and his father"
246,14,4,50,50,50,"see if his father qualifies for public assistance"
246,14,5,50,50,50,"see if he himself would qualify for assistance as a caretaker"
246,15,1,76,50,85,"ration food"
246,15,2,50,50,71,"go fishing"
246,15,3,85,50,85,"instruct people to stay calm"
246,15,4,66,50,66,"inform anyone who starts panicking that they're not going to starve to death in a week"
246,15,5,70,50,73,"instruct crew to remain calm and do their jobs"
246,16,1,50,50,50,"go find help"
246,16,2,50,50,50,"find water"
246,16,3,50,50,50,"put some sort of shade over them"
246,16,4,50,50,50,"walk until she finds service"
246,16,5,50,50,50,"try to find a road"
246,17,1,72,50,75,"call someone else in"
246,17,2,84,50,85,"postpone appointment"
246,17,3,65,50,64,"continue calling boss"
246,17,4,50,50,67,"call relatives/friends of boss"
246,17,5,50,43,50,"leave"
246,18,1,70,50,71,"help the person"
246,18,2,86,50,88,"call for help"
246,18,3,50,50,50,"put the peron on her own sled"
246,18,4,50,50,50,"keep going and inform the next person she passes who can do something about it"
246,18,5,50,36,50,"inform someone at the end of the race"
247,13,1,25,50,60,"use someone else's ring"
247,13,2,81,100,100,"call taxi company"
247,13,3,40,95,79,"postpone wedding by 30 min"
247,13,4,14,100,53,"send someone to buy another nearby"
247,13,5,92,99,85,"move forward without the ring"
247,14,1,86,100,98,"get a larger apartment"
247,14,2,60,82,76,"ask neighbors to help the father"
247,14,3,30,87,78,"stop over 2-3 times per day to check on father"
247,14,4,55,93,92,"ask other family members to help"
247,14,5,40,91,86,"move him with another family member"
247,15,1,82,92,86,"ration food so everyone gets some"
247,15,2,72,79,90,"encourage music to help calm passengers"
247,15,3,50,83,85,"provide area for daily devotion for those who want to attend"
247,15,4,100,95,100,"encourage to drink plenty of liquids"
247,15,5,75,97,86,"tell the truth"
247,16,1,93,100,99,"make a flag out of something"
247,16,2,85,100,100,"drink plenty of liquids"
247,16,3,94,100,100,"hope air craft flies over"
247,16,4,95,100,100,"watch for another mountain climber to help"
247,16,5,80,100,95,"pray"
247,17,1,73,96,88,"call the court to report being late"
247,17,2,61,98,85,"call another employee"
247,17,3,75,86,83,"reschedule the court appointment"
247,17,4,40,75,78,"hope he shows up soon"
247,17,5,9,37,43,"call boss every 5 minutes"
247,18,1,52,90,75,"stop to help"
247,18,2,83,89,86,"wave her flag for help"
247,18,3,60,67,71,"stop at first rest station"
247,18,4,12,12,13,"go on without doing anything"
247,18,5,30,24,38,"hope someone else stops to help"
248,13,1,76,49,85,"tell his sister what happened since it's already late"
248,13,2,73,57,53,"track down the taxi"
248,13,3,83,82,91,"explain to the groom what happened"
248,13,4,85,52,61,"rush to get a new ring"
248,13,5,0,0,0,"n/a"
248,14,1,93,62,71,"ask family members for help"
248,14,2,67,76,59,"get a loan "
248,14,3,46,69,50,"create a GoFundMe account "
248,14,4,79,68,73,"seek assistant from the government "
248,14,5,95,91,99,"pray"
248,15,1,84,75,74,"tell them everything will be okay"
248,15,2,83,69,68,"ration the food"
248,15,3,84,73,76,"try to come up with something to pass the time"
248,15,4,0,0,0,"n/a"
248,15,5,0,0,0,"n/a"
248,16,1,81,61,69,"leave todd and look for help"
248,16,2,57,43,49,"n/a"
248,16,3,0,0,0,"n/a"
248,16,4,0,0,0,"n/a"
248,16,5,0,0,0,"n/a"
248,17,1,96,89,84,"lock the shop and go for his appointment"
248,17,2,89,83,89,"call his boss's wife "
248,17,3,0,0,0,"n/a "
248,17,4,0,0,0,"n/a"
248,17,5,0,0,0,"n/a"
248,18,1,100,100,100,"stop and help the person "
248,18,2,100,100,100,"stop and help the person "
248,18,3,100,98,100,"stop and help the person "
248,18,4,100,100,100,"stop and help the person "
248,18,5,100,99,100,"stop and help the person "
249,13,1,69,58,59,"Daniel can quickly borrow a rink from anyone nearby"
249,13,2,73,85,60,"Daniel can buy new ring"
249,13,3,89,46,49,"Daniel can tell his sister about the situation"
249,13,4,70,79,56,"He should rush and try to call the taxi man"
249,13,5,60,73,67,"He can look for similar ring"
249,14,1,66,90,63,"Andy can manage to shelter his father at home"
249,14,2,54,65,71,"Andy can seek other family support"
249,14,3,52,70,56,"Andy can get a better job"
249,14,4,62,86,57,"Andy can get a bigger appartment"
249,14,5,57,64,76,"Andy can borrow money"
249,15,1,39,86,64,"They can mange the food supply"
249,15,2,22,0,25,"They can throw some people overboard"
249,15,3,58,64,73,"They can look for nearly land "
249,15,4,53,17,60,"He can tell them that everything is fine while waiting for rescue boat"
249,15,5,48,81,72,"He can pray and hope for miracle."
249,16,1,38,100,80,"Eva should try and lift Todd in order to remove his trapped arm."
249,16,2,80,100,86,"Eva can climbed down the mountain and look for people nearby."
249,16,3,85,100,87,"Eva can move to a nearby location with better network service"
249,16,4,28,100,71,"She can try to break the rock with any hard object"
249,16,5,69,96,82,"She should try and get food and water for them."
249,17,1,71,25,60,"He should close the store"
249,17,2,32,89,31,"He can wait for his boss"
249,17,3,51,18,66,"He can leave the store open and hope that his boss arrive early"
249,17,4,68,89,67,"He can call his boss and inform him"
249,17,5,62,37,55,"He can write a letter and keep it in the store"
249,18,1,58,100,70,"She should stop and help the unconscious competitor"
249,18,2,69,58,94,"She can move on and hope that the person get needed help"
249,18,3,80,71,70,"She can try and run faster in order to call the attention of the officials to the situation"
249,18,4,33,94,52,"Shania can carry the person on her sled and move ahead"
249,18,5,37,84,58,"Shania can carry the person on her sled and take him back"
250,13,1,80,100,82,"Apologize to them right away"
250,13,2,27,6,7,"Pretend he lost them in the church"
250,13,3,19,8,7,"Pretned he was never given them"
250,13,4,100,100,100,"Tell them the true story"
250,13,5,26,2,2,"Faint and distract them."
250,14,1,100,99,97,"Take his father in"
250,14,2,87,96,94,"Hire someone to come take care of him"
250,14,3,86,93,94,"Apply for financial assistance for his father"
250,14,4,1,1,1,"Let him die"
250,14,5,77,81,92,"Find some other relative to take his father."
250,15,1,45,14,16,"Continue like nothing is wrong "
250,15,2,85,93,93,"Tell everyone to ration all supplies"
250,15,3,82,97,96,"Teach people how to fish for food"
250,15,4,2,16,13,"Swim to safety "
250,15,5,1,1,1,"Only let certain people eat so the food lasts longer"
250,16,1,91,100,93,"Go look for help"
250,16,2,89,95,95,"Try walking and calling again"
250,16,3,4,2,1,"Stop helping him and leave"
250,16,4,1,1,1,"Cut his arm off"
250,16,5,57,62,61,"Wait until evening to continue her efforts."
250,17,1,19,72,53,"Work his shift anyway"
250,17,2,91,97,94,"Call another employee to help"
250,17,3,89,74,87,"Leave and go to his court hearing"
250,17,4,90,94,95,"Continue calling his boss"
250,17,5,92,99,91,"Lock the store and leave"
250,18,1,99,100,96,"Stop and help him"
250,18,2,95,98,96,"Put him on her sled"
250,18,3,24,7,13,"Continue without stopping"
250,18,4,77,95,95,"Go look for help for him"
250,18,5,52,38,40,"Continue the race and tell someone at the end."
251,13,1,91,94,94,"call taxi service"
251,13,2,46,44,46,"tell it to relatives"
251,13,3,90,79,75,"go retrieve the rings"
251,13,4,57,20,21,"look for other rings"
251,13,5,22,19,17,"distract everybody"
251,14,1,14,89,90,"hire a nurse"
251,14,2,18,99,96,"rent different apartment"
251,14,3,51,98,99,"ask volunteers"
251,14,4,57,98,99,"change job"
251,14,5,45,62,60,"go to charity"
251,15,1,24,93,92,"conserve food"
251,15,2,20,56,58,"ask if anybody has food"
251,15,3,81,81,81,"check where is help"
251,15,4,100,100,100,"go fishing"
251,15,5,36,100,100,"check water"
251,16,1,85,53,52,"go find help"
